:Number	Year	Date	County	Area	Status	Sex	TotalLength	CrusherClawWidth	CrusherLoss	SiccorLoss	ClawRatio
2241	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	283	54	0	0	0.190812721
2242	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	301	58	0	0	0.19269103
2243	2019	22/08/2019	Vestfold	Bolarne	Fished	Females	232	35	0	0	0.150862069
2244	2019	22/08/2019	Vestfold	Bolarne	Fished	Females	224	37	0	0	0.165178571
2245	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	232	34	0	0	0.146551724
2246	2019	22/08/2019	Vestfold	Bolarne	Fished	Females	230	38	0	0	0.165217391
2247	2019	22/08/2019	Vestfold	Bolarne	Fished	Females	240	40	0	0	0.166666667
2248	2019	22/08/2019	Vestfold	Bolarne	Fished	Females	295	45	0	0	0.152542373
2249	2019	22/08/2019	Vestfold	Bolarne	Fished	Females	286	45	0	0	0.157342657
2250	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	228	40	0	0	0.175438596
2251	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	247	46	0	0	0.186234818
2252	2019	22/08/2019	Vestfold	Bolarne	Fished	Females	213	32	0	0	0.150234742
2253	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	277	56	0	0	0.202166065
2254	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	257	52	0	0	0.20233463
2255	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	362	80	0	0	0.220994475
2256	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	208	33	0	0	0.158653846
2257	2019	22/08/2019	Vestfold	Bolarne	Fished	Males	225	22	0	0	0.097777778
2258	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	281	53	0	0	0.1886121
2259	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	229	37	0	0	0.161572052
2260	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	203	29	0	0	0.142857143
2261	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	256	43	1	0	0.16796875
2262	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	262	43	0	0	0.164122137
2263	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	235	35	0	0	0.14893617
2264	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	218	37	0	0	0.169724771
2265	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	215	34	0	0	0.158139535
2266	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	263	46	0	0	0.174904943
2267	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	245	37	0	0	0.151020408
2268	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	270	51	0	0	0.188888889
2269	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	235	37	0	0	0.157446809
2270	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	289	61	0	0	0.211072664
2271	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	232	46	0	0	0.198275862
2272	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	307	50	0	0	0.16286645
2273	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	225	35	0	0	0.155555556
2274	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	240	46	0	0	0.191666667
2275	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	244	38	0	0	0.155737705
2276	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	227	35	0	0	0.154185022
2277	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	225	34	0	0	0.151111111
2278	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	224	37	0	0	0.165178571
2279	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	216	34	0	0	0.157407407
2280	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	185	29	0	0	0.156756757
2281	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	234	42	0	0	0.179487179
2282	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	257	40	0	0	0.155642023
2283	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	299	65	0	0	0.217391304
2284	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	301	50	0	0	0.166112957
2285	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	232	38	0	0	0.163793103
2286	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	242	43	1	0	0.17768595
2287	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	330	74	0	0	0.224242424
2288	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	285	45	0	0	0.157894737
2289	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	201	37	0	0	0.184079602
2290	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	304	60	0	0	0.197368421
2291	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	295	51	0	0	0.172881356
2292	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	239	37	0	0	0.154811715
2293	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	246	41	0	0	0.166666667
2294	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	210	33	0	0	0.157142857
2295	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	218	36	0	0	0.165137615
2296	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	251	46	0	0	0.183266932
2297	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	233	35	0	0	0.150214592
2298	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	249	39	0	0	0.156626506
2299	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	208	35	0	0	0.168269231
2300	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	195	35	0	0	0.179487179
2301	2019	23/08/2019	Vestfold	Bolarne	Fished	Males	275	49	0	0	0.178181818
2302	2019	23/08/2019	Vestfold	Bolarne	Fished	Females	222	32	0	0	0.144144144
2303	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	330	37	0	0	0.112121212
2304	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	314	50	0	0	0.159235669
2305	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	312	66	0	0	0.211538462
2306	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	290	55	0	0	0.189655172
2307	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	262	50	0	0	0.190839695
2308	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	305	69	0	0	0.226229508
2309	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	272	51	0	0	0.1875
2310	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	266	53	0	0	0.19924812
2311	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	288	48	0	0	0.166666667
2312	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	328	73	0	0	0.222560976
2313	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	316	72	0	0	0.227848101
2314	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	370	42	0	0	0.113513514
2315	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	306	62	0	0	0.202614379
2316	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	301	59	0	0	0.196013289
2317	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	365	57	0	0	0.156164384
2318	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	337	72	0	0	0.213649852
2319	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	318	73	0	0	0.229559748
2320	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	304	50	0	0	0.164473684
2321	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	323	74	0	0	0.229102167
2322	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	299	66	0	0	0.220735786
2323	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	234	43	0	0	0.183760684
2324	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	306	49	0	0	0.160130719
2325	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	145	22	0	0	0.151724138
2326	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	265	51	0	0	0.19245283
2327	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	272	53	0	0	0.194852941
2328	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	283	38	0	0	0.134275618
2329	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	305	63	0	0	0.206557377
2330	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	282	45	0	0	0.159574468
2331	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	284	56	0	0	0.197183099
2332	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	224	35	0	0	0.15625
2333	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	275	44	0	0	0.16
2334	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	244	39	0	0	0.159836066
2335	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	242	37	0	0	0.152892562
2336	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	375	59	0	0	0.157333333
2337	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	223	35	0	0	0.156950673
2338	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	263	33	0	0	0.125475285
2339	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	269	53	0	0	0.197026022
2340	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	297	47	0	0	0.158249158
2341	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	295	59	0	0	0.2
2342	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	317	52	0	0	0.164037855
2343	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	395	47	0	0	0.118987342
2344	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	307	62	0	0	0.201954397
2345	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	283	55	0	0	0.19434629
2346	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	355	87	0	0	0.245070423
2347	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	205	26	0	0	0.126829268
2348	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	365	80	0	0	0.219178082
2349	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	395	66	0	0	0.167088608
2350	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	248	45	0	0	0.181451613
2351	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	274	54	0	0	0.197080292
2352	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	337	76	0	0	0.225519288
2353	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	270	42	0	0	0.155555556
2354	2019	20/08/2019	Vestfold	Haneflu	MPA	Females	218	30	0	0	0.137614679
2355	2019	20/08/2019	Vestfold	Haneflu	MPA	Males	239	42	0	0	0.175732218
2356	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	277	45	0	0	0.162454874
2357	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	299	57	0	0	0.190635452
2358	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	298	70	0	0	0.234899329
2359	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	299	65	0	0	0.217391304
2360	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	268	45	0	0	0.167910448
2361	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	316	70	0	0	0.221518987
2362	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	355	84	0	0	0.236619718
2363	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	244	40	0	0	0.163934426
2364	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	302	72	0	1	0.238410596
2365	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	295	63	0	0	0.213559322
2366	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	333	79	0	0	0.237237237
2367	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	318	57	0	0	0.179245283
2368	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	308	58	0	0	0.188311688
2369	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	249	49	0	0	0.196787149
2370	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	298	65	0	0	0.218120805
2371	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	281	47	0	0	0.167259786
2372	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	224	36	0	0	0.160714286
2373	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	229	41	0	0	0.179039301
2374	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	250	49	0	0	0.196
2375	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	275	54	0	0	0.196363636
2376	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	290	47	0	0	0.162068966
2377	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	291	48	0	0	0.164948454
2378	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	351	77	0	0	0.219373219
2379	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	307	49	0	0	0.159609121
2380	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	306	49	0	0	0.160130719
2381	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	322	69	0	0	0.214285714
2382	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	288	58	0	0	0.201388889
2383	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	218	38	0	0	0.174311927
2384	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	277	53	0	0	0.19133574
2385	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	265	44	0	0	0.166037736
2386	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	247	47	0	0	0.190283401
2387	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	239	37	0	0	0.154811715
2388	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	248	43	0	0	0.173387097
2389	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	340	57	0	0	0.167647059
2390	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	273	53	0	0	0.194139194
2391	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	249	39	0	0	0.156626506
2392	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	310	62	0	0	0.2
2393	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	359	62	0	0	0.17270195
2394	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	227	39	0	0	0.171806167
2395	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	278	54	0	0	0.194244604
2396	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	335	53	0	0	0.158208955
2397	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	340	29	0	0	0.085294118
2398	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	282	62	0	0	0.219858156
2399	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	300	66	0	0	0.22
2400	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	252	42	0	0	0.166666667
2401	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	262	52	0	0	0.198473282
2402	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	231	39	0	0	0.168831169
2403	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	235	38	0	0	0.161702128
2404	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	255	41	0	0	0.160784314
2405	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	215	37	0	0	0.172093023
2406	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	345	86	0	0	0.249275362
2407	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	293	51	0	0	0.174061433
2408	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	261	42	0	0	0.16091954
2409	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	254	39	0	0	0.153543307
2410	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	310	69	0	0	0.222580645
2411	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	309	53	0	0	0.171521036
2412	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	262	44	0	0	0.167938931
2413	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	230	40	0	0	0.173913043
2414	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	258	41	0	0	0.158914729
2415	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	304	63	0	0	0.207236842
2416	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	203	35	0	0	0.172413793
2417	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	350	76	0	0	0.217142857
2418	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	331	78	0	0	0.235649547
2419	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	318	71	0	0	0.22327044
2420	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	314	69	0	0	0.219745223
2421	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	200	32	0	0	0.16
2422	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	242	41	0	0	0.169421488
2423	2019	21/08/2019	Vestfold	Haneflu	MPA	Females	239	39	0	0	0.163179916
2424	2019	21/08/2019	Vestfold	Haneflu	MPA	Males	295	58	0	0	0.196610169
2425	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	279	57	0	0	0.204301075
2426	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	280	55	0	0	0.196428571
2427	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	244	40	0	0	0.163934426
2428	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	291	49	0	0	0.16838488
2429	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	249	49	0	0	0.196787149
2430	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	244	41	0	0	0.168032787
2431	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	308	54	0	0	0.175324675
2432	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	260	50	0	0	0.192307692
2433	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	240	39	0	0	0.1625
2434	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	313	52	0	0	0.166134185
2435	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	249	51	0	0	0.204819277
2436	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	330	56	0	0	0.16969697
2437	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	297	67	0	0	0.225589226
2438	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	192	30	0	1	0.15625
2439	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	312	58	0	0	0.185897436
2440	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	243	45	0	0	0.185185185
2441	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	261	51	0	0	0.195402299
2442	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	301	64	0	0	0.212624585
2443	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	303	62	0	0	0.204620462
2444	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	242	43	0	0	0.17768595
2445	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	233	37	0	0	0.158798283
2446	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	283	48	0	0	0.169611307
2447	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	224	32	0	0	0.142857143
2448	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	214	34	0	0	0.158878505
2449	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	280	46	0	0	0.164285714
2450	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	302	58	0	0	0.19205298
2451	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	238	37	0	0	0.155462185
2452	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	223	39	0	0	0.174887892
2453	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	304	62	0	0	0.203947368
2454	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	263	43	0	0	0.163498099
2455	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	338	55	0	0	0.162721893
2456	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	183	28	0	0	0.153005464
2457	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	254	47	0	0	0.18503937
2458	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	316	65	0	0	0.205696203
2459	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	298	47	0	0	0.157718121
2460	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	258	43	0	0	0.166666667
2461	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	262	42	0	0	0.160305344
2462	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	264	44	0	0	0.166666667
2463	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	232	35	0	0	0.150862069
2464	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	219	36	0	0	0.164383562
2465	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	266	48	0	0	0.180451128
2466	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	212	31	0	0	0.146226415
2467	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	231	39	0	0	0.168831169
2468	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	235	39	0	0	0.165957447
2469	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	263	41	0	0	0.155893536
2470	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	215	37	0	0	0.172093023
2471	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	236	39	0	0	0.165254237
2472	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	274	45	0	0	0.164233577
2473	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	301	49	0	0	0.162790698
2474	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	222	32	0	0	0.144144144
2475	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	227	39	0	0	0.171806167
2476	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	370	60	0	0	0.162162162
2477	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	367	81	0	0	0.220708447
2478	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	274	54	0	0	0.197080292
2479	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	264	49	0	0	0.185606061
2480	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	183	26	0	0	0.142076503
2481	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	221	34	0	0	0.153846154
2482	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	248	45	0	0	0.181451613
2483	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	269	44	0	0	0.163568773
2484	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	253	46	0	0	0.181818182
2485	2019	22/08/2019	Vestfold	Haneflu	MPA	Females	243	39	0	0	0.160493827
2486	2019	22/08/2019	Vestfold	Haneflu	MPA	Males	235	41	0	0	0.174468085
2487	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	266	51	0	0	0.191729323
2488	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	283	50	0	0	0.176678445
2489	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	227	41	0	0	0.18061674
2490	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	318	64	0	0	0.201257862
2491	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	247	35	0	0	0.141700405
2492	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	350	58	0	0	0.165714286
2493	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	315	75	0	0	0.238095238
2494	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	286	68	0	0	0.237762238
2495	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	313	72	0	0	0.230031949
2496	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	340	82	0	0	0.241176471
2497	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	301	47	0	0	0.156146179
2498	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	212	37	0	0	0.174528302
2499	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	330	72	0	0	0.218181818
2500	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	304	62	0	0	0.203947368
2501	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	231	37	0	0	0.16017316
2502	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	290	45	0	0	0.155172414
2503	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	271	44	0	0	0.162361624
2504	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	350	79	0	0	0.225714286
2505	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	274	51	0	0	0.186131387
2506	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	280	62	0	0	0.221428571
2507	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	323	72	0	0	0.222910217
2508	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	307	61	0	0	0.198697068
2509	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	335	78	0	0	0.232835821
2510	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	248	50	0	0	0.201612903
2511	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	290	60	0	0	0.206896552
2512	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	346	92	0	0	0.265895954
2513	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	250	41	0	0	0.164
2514	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	375	88	0	0	0.234666667
2515	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	298	50	0	0	0.167785235
2516	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	267	42	0	0	0.157303371
2517	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	304	64	0	0	0.210526316
2518	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	288	54	0	0	0.1875
2519	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	228	40	0	0	0.175438596
2520	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	244	39	0	0	0.159836066
2521	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	236	43	0	0	0.18220339
2522	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	239	43	0	0	0.179916318
2523	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	273	52	0	0	0.19047619
2524	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	223	37	0	0	0.165919283
2525	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	251	46	0	0	0.183266932
2526	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	274	43	0	0	0.156934307
2527	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	303	64	0	0	0.211221122
2528	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	246	25	0	0	0.101626016
2529	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	281	54	0	0	0.192170819
2530	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	290	46	0	0	0.15862069
2531	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	264	47	0	0	0.178030303
2532	2019	23/08/2019	Vestfold	Haneflu	MPA	Females	239	40	0	0	0.167364017
2533	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	290	62	0	0	0.213793103
2534	2019	23/08/2019	Vestfold	Haneflu	MPA	Males	284	57	0	0	0.200704225
